transaction_id,customer_id,billing_date,store_id,region,item_id,item_name,category,quantity,unit_price,discount,total_amount
T0915,C154,01-03-2024,S002,West,I031,Laptop,electronics,1,39664,,39664
T0881,C166,2024-01-01,S002,East,I066,Laptop,electronics,-1,9227,1000,-10227
T0333,C136,01-03-2024,S002,South,I090,Table,,2,20002,1000,39004
T0641,C148,2024/01/02,S001,South,I082,TV,,1,44847,0,44847
T0968,C075,2024-01-01,S004,South,I085,Chair,,-1,35636,500,-36136
T0510,C028,2024-02-05,S003,East,I056,TV,,4,595,1000,1380
T0292,C160,01-03-2024,S004,West,I064,TV,,1,3692,1000,2692
T0019,C189,01-03-2024,S001,South,I068,Table,electronics,0,2332,1000,-1000
T0281,C116,2024-01-01,S002,East,I048,Phone,Electronics,1,40916,1000,39916
T0796,C014,2024-01-01,S003,South,I032,Phone,electronics,3,19419,1000,57257
T0000,C001,2024-02-05,S003,North,I018,Phone,electronics,1,14767,500,14267
T0118,C179,2024-02-05,S004,South,I035,Laptop,,-1,13100,0,-13100
T0034,C116,2024/01/02,S001,North,I069,Chair,Electronics,1,6819,500,6319
T0197,C171,2024-02-05,S001,East,I014,Laptop,,2,4545,0,9090
T0484,C181,01-03-2024,S001,East,I099,Chair,electronics,-2,48041,500,-96582
T0756,C017,2024/01/02,S003,West,I096,Chair,Electronics,0,35235,0,0
T0058,C002,2024/01/02,S004,South,I023,Chair,Furniture,3,10876,,32628
T0836,C134,2024/01/02,S003,East,I026,Table,,4,39423,1000,156692
T0160,C170,2024-01-01,S003,West,I048,Phone,Furniture,-1,17389,0,-17389
T0690,C165,2024-02-05,S002,South,I074,Laptop,Furniture,4,11519,0,46076
T0205,C164,2024/01/02,S004,East,I022,Laptop,Furniture,4,8000,1000,31000
T0011,C185,2024-01-01,S002,North,I032,Table,Furniture,1,26503,,26503
T0489,C160,2024-01-01,S001,East,I040,Chair,Electronics,1,28398,1000,27398
T0275,C107,2024/01/02,S003,North,I055,Phone,,1,27256,0,27256
T0692,C186,2024/01/02,S004,West,I028,TV,Electronics,0,37465,0,0
T0241,C094,01-03-2024,S001,West,I030,TV,,3,24137,1000,71411
T0215,C121,2024/01/02,S004,South,I064,Table,,-2,46333,500,-93166
T0250,C010,01-03-2024,S003,South,I097,Phone,,2,5109,1000,9218
T0810,C067,2024/01/02,S004,South,I017,TV,Electronics,3,7335,0,22005
T0125,C122,2024/01/02,S001,West,I081,TV,electronics,2,26191,0,52382
T0993,C195,2024-02-05,S002,North,I005,Laptop,Furniture,4,40826,0,163304
T0216,C112,2024/01/02,S003,South,I051,Phone,electronics,3,38156,,114468
T0305,C097,2024/01/02,S002,South,I039,TV,electronics,-1,47182,1000,-48182
T0796,C092,01-03-2024,S003,West,I064,Laptop,electronics,-2,45866,,-91732
T0184,C021,01-03-2024,S001,North,I041,Phone,Furniture,-2,39004,1000,-79008
T0038,C193,2024-02-05,S003,East,I093,Chair,electronics,0,11295,,0
T0222,C171,2024/01/02,S002,South,I067,Phone,Furniture,3,39474,500,117922
T0183,C126,2024/01/02,S003,East,I031,Table,Furniture,1,26348,0,26348
T0494,C133,01-03-2024,S001,East,I009,Laptop,Furniture,-2,26326,0,-52652
T0426,C169,2024-01-01,S003,South,I068,Chair,,3,20879,1000,61637
T0177,C024,2024-01-01,S002,West,I008,Laptop,,1,10766,0,10766
T0918,C184,2024-01-01,S001,South,I068,Laptop,electronics,0,20479,,0
T0427,C084,01-03-2024,S002,North,I060,TV,,4,31809,500,126736
T0293,C054,01-03-2024,S003,North,I010,Phone,Furniture,4,49003,,196012
T0851,C143,2024-01-01,S004,South,I098,Laptop,,3,42950,,128850
T0150,C094,2024-01-01,S002,East,I090,Laptop,Furniture,3,41366,1000,123098
T0383,C141,2024/01/02,S003,North,I067,Table,Electronics,-1,30918,0,-30918
T0637,C166,01-03-2024,S004,North,I073,Table,,3,40637,,121911
T0812,C155,01-03-2024,S004,South,I096,Table,electronics,-1,31049,1000,-32049
T0307,C178,2024-01-01,S001,South,I007,Laptop,Electronics,1,47854,,47854
T0335,C118,2024-01-01,S004,West,I048,Chair,Electronics,4,25953,,103812
T0945,C176,2024-02-05,S002,South,I023,Phone,,1,34295,,34295
T0745,C008,01-03-2024,S002,South,I032,Laptop,,4,22097,1000,87388
T0891,C185,2024-02-05,S004,North,I018,TV,electronics,4,35970,500,143380
T0374,C172,2024/01/02,S003,North,I001,Chair,Electronics,-2,34214,,-68428
T0007,C149,2024-02-05,S002,North,I054,Chair,Furniture,0,41688,,0
T0340,C159,2024-01-01,S002,East,I010,Phone,,-1,29971,1000,-30971
T0128,C196,01-03-2024,S001,North,I098,Chair,Electronics,4,2061,0,8244
T0775,C196,01-03-2024,S003,North,I016,Phone,Electronics,-2,37480,500,-75460
T0668,C041,2024-02-05,S004,South,I041,Chair,Furniture,2,42607,1000,84214
T0351,C052,2024-02-05,S003,West,I060,Phone,Electronics,-2,5790,0,-11580
T0357,C186,2024/01/02,S001,North,I002,Table,,1,15268,1000,14268
T0516,C073,2024/01/02,S001,West,I085,Table,Furniture,2,45975,1000,90950
T0494,C038,2024-01-01,S003,North,I034,Chair,,-2,5558,500,-11616
T0085,C121,2024-01-01,S001,North,I084,Chair,electronics,3,27042,500,80626
T0174,C014,2024-01-01,S001,West,I088,Phone,Electronics,0,10133,500,-500
T0801,C198,2024-02-05,S001,South,I065,Phone,,-1,8147,500,-8647
T0192,C156,2024-02-05,S003,North,I000,Laptop,,3,5002,0,15006
T0310,C122,01-03-2024,S001,West,I006,Table,electronics,2,1596,,3192
T0118,C110,2024-01-01,S004,North,I019,Laptop,Electronics,4,27764,1000,110056
T0217,C130,2024-02-05,S004,East,I042,Laptop,,0,42303,500,-500
T0426,C082,01-03-2024,S002,East,I005,TV,Furniture,4,4682,,18728
T0969,C009,2024-01-01,S004,East,I054,Phone,,-2,29582,0,-59164
T0413,C091,2024/01/02,S002,East,I099,TV,,3,34911,500,104233
T0113,C028,2024/01/02,S003,South,I020,TV,,1,36244,1000,35244
T0977,C034,2024-02-05,S001,East,I050,Laptop,,1,41576,,41576
T0144,C005,01-03-2024,S004,West,I045,TV,Electronics,0,31972,500,-500
T0537,C139,2024/01/02,S002,North,I034,Phone,,1,17318,1000,16318
T0647,C110,01-03-2024,S003,West,I099,Laptop,electronics,-1,17107,,-17107
T0302,C037,01-03-2024,S002,East,I007,Phone,,4,20466,1000,80864
T0743,C076,2024/01/02,S001,South,I067,Chair,Furniture,0,29927,0,0
T0880,C092,01-03-2024,S004,East,I015,TV,Furniture,0,47759,500,-500
T0587,C146,2024/01/02,S003,East,I066,Laptop,,1,38308,500,37808
T0986,C066,2024-02-05,S002,South,I070,Table,,0,33364,1000,-1000
T0839,C135,2024-01-01,S003,South,I063,Phone,electronics,-2,31707,,-63414
T0344,C007,2024-01-01,S002,South,I001,TV,electronics,2,27105,500,53710
T0813,C121,2024-02-05,S002,South,I000,Phone,Electronics,3,43323,1000,128969
T0963,C083,2024/01/02,S001,South,I057,Phone,Electronics,2,31575,0,63150
T0800,C174,2024/01/02,S001,South,I000,Chair,Furniture,4,17026,500,67604
T0000,C131,2024/01/02,S002,North,I006,Phone,,3,33783,1000,100349
T0146,C178,2024/01/02,S004,East,I087,Chair,,1,18285,,18285
T0286,C084,2024-02-05,S003,East,I068,Chair,electronics,-1,11374,500,-11874
T0975,C194,2024-01-01,S003,South,I084,Chair,electronics,-1,49333,500,-49833
T0653,C044,01-03-2024,S001,West,I091,TV,Electronics,1,46149,0,46149
T0052,C135,01-03-2024,S004,South,I017,Phone,Electronics,4,34047,1000,135188
T0303,C086,2024-01-01,S002,North,I087,Phone,Furniture,1,43315,,43315
T0068,C015,2024-02-05,S001,West,I031,Chair,electronics,0,34939,0,0
T0360,C076,01-03-2024,S002,North,I044,Phone,,-1,41866,0,-41866
T0601,C194,2024-01-01,S002,West,I032,Phone,electronics,2,27414,0,54828
T0957,C008,2024-02-05,S001,West,I073,Chair,electronics,1,49583,1000,48583
T0219,C059,01-03-2024,S004,South,I072,Table,electronics,4,46741,1000,185964
T0961,C077,2024/01/02,S003,North,I048,Table,Electronics,4,40013,500,159552
T0703,C076,2024/01/02,S001,West,I032,Chair,,2,42594,1000,84188
T0965,C070,2024-02-05,S004,North,I096,TV,,3,30388,0,91164
T0574,C014,2024/01/02,S002,South,I070,Phone,Electronics,2,47444,1000,93888
T0584,C070,2024-02-05,S001,South,I067,Phone,Electronics,4,25992,,103968
T0160,C101,2024-01-01,S003,South,I027,Table,,-1,25782,500,-26282
T0680,C168,2024-01-01,S003,South,I086,Chair,Furniture,3,1689,0,5067
T0088,C021,01-03-2024,S002,East,I052,TV,electronics,2,30909,500,61318
T0687,C151,2024-02-05,S001,West,I095,Chair,,0,18970,1000,-1000
T0780,C112,01-03-2024,S003,East,I043,Table,Electronics,0,8779,500,-500
T0584,C171,01-03-2024,S001,South,I079,Table,,-1,8903,500,-9403
T0756,C000,2024-01-01,S003,West,I054,Phone,electronics,0,48158,1000,-1000
T0588,C009,01-03-2024,S002,West,I009,Laptop,,1,42457,500,41957
T0158,C109,2024/01/02,S002,North,I013,TV,Electronics,3,40082,1000,119246
T0488,C199,01-03-2024,S001,South,I035,TV,Furniture,-1,43253,0,-43253
T0970,C183,2024-02-05,S004,East,I033,Laptop,Electronics,3,27750,500,82750
T0323,C112,2024/01/02,S004,North,I087,Table,Furniture,4,48757,,195028
T0609,C049,2024-01-01,S002,West,I017,Chair,electronics,2,9629,,19258
T0380,C011,2024-02-05,S003,East,I015,TV,Electronics,1,29098,0,29098
T0101,C088,2024/01/02,S004,South,I036,Laptop,,-1,48191,1000,-49191
T0493,C187,2024-02-05,S002,East,I040,Phone,Electronics,2,48308,1000,95616
T0643,C153,2024/01/02,S003,East,I024,Phone,Electronics,2,10492,500,20484
T0613,C111,2024-02-05,S003,East,I007,Table,electronics,2,37365,500,74230
T0018,C077,2024-02-05,S004,North,I087,TV,Furniture,2,4683,,9366
T0453,C168,2024/01/02,S002,West,I083,Chair,Furniture,2,26790,,53580
T0481,C163,2024-01-01,S003,East,I093,TV,,-1,10428,1000,-11428
T0593,C120,2024-01-01,S003,West,I083,Phone,Electronics,0,21738,,0
T0396,C022,2024-02-05,S001,North,I017,TV,electronics,2,16338,1000,31676
T0278,C170,2024-02-05,S001,South,I067,Phone,Furniture,4,39213,0,156852
T0850,C133,2024-01-01,S004,South,I047,Laptop,,4,23055,0,92220
T0364,C196,2024-01-01,S001,East,I099,Laptop,Furniture,1,21782,,21782
T0330,C170,01-03-2024,S002,North,I069,Phone,,-1,47542,500,-48042
T0640,C024,2024-01-01,S004,South,I066,Chair,Furniture,-2,16562,,-33124
T0343,C017,2024-02-05,S004,North,I017,Chair,,0,5752,,0
T0821,C189,2024/01/02,S001,North,I017,TV,Furniture,1,16861,,16861
T0454,C140,2024-01-01,S003,East,I055,Phone,Furniture,4,49416,500,197164
T0600,C042,01-03-2024,S002,East,I022,Table,Electronics,2,30335,,60670
T0724,C077,01-03-2024,S002,North,I034,Chair,,-1,24451,500,-24951
T0654,C027,01-03-2024,S002,North,I005,Chair,,-1,11276,,-11276
T0064,C145,2024/01/02,S004,East,I025,Laptop,Electronics,2,38809,500,77118
T0075,C058,2024-01-01,S002,North,I084,Chair,Electronics,4,34014,500,135556
T0710,C187,2024-01-01,S003,East,I060,Chair,Furniture,1,48826,500,48326
T0142,C062,2024-01-01,S003,West,I087,Chair,Furniture,-1,48429,500,-48929
T0916,C184,2024/01/02,S001,North,I014,Phone,Furniture,3,25739,500,76717
T0914,C091,2024/01/02,S002,East,I090,Phone,Electronics,4,2316,0,9264
T0827,C178,2024-02-05,S004,North,I031,Laptop,Furniture,4,48297,1000,192188
T0604,C055,01-03-2024,S001,East,I011,TV,Electronics,0,27515,1000,-1000
T0472,C154,01-03-2024,S003,North,I004,Chair,Furniture,1,32757,500,32257
T0416,C159,2024-01-01,S002,South,I063,TV,Electronics,4,38317,1000,152268
T0304,C110,2024/01/02,S003,South,I070,Phone,,2,17947,500,35394
T0735,C136,2024/01/02,S001,North,I085,Chair,electronics,4,18000,,72000
T0496,C067,2024-01-01,S003,South,I026,TV,Furniture,1,11342,0,11342
T0290,C045,2024-01-01,S002,North,I078,TV,Furniture,3,31173,,93519
T0939,C066,2024-02-05,S002,North,I044,Table,Electronics,4,37291,,149164
T0101,C153,01-03-2024,S001,West,I034,Phone,,1,47701,500,47201
T0985,C135,01-03-2024,S002,West,I025,Laptop,,4,18010,,72040
T0266,C005,01-03-2024,S003,South,I022,Laptop,Furniture,-2,28286,0,-56572
T0866,C023,2024-02-05,S003,West,I012,Table,Electronics,2,15078,,30156
T0967,C175,2024-01-01,S004,West,I089,TV,Electronics,0,13706,0,0
T0621,C093,2024-01-01,S004,North,I002,Table,electronics,2,32131,0,64262
T0973,C172,01-03-2024,S004,East,I028,Table,,-2,7521,500,-15542
T0841,C012,01-03-2024,S003,North,I065,Phone,electronics,2,2648,0,5296
T0961,C196,2024-02-05,S003,West,I063,Chair,,2,7352,,14704
T0941,C024,2024/01/02,S001,North,I027,TV,Furniture,0,47724,500,-500
T0776,C147,2024/01/02,S004,South,I086,Laptop,Furniture,-2,12949,0,-25898
T0002,C117,01-03-2024,S003,East,I035,Laptop,Electronics,2,4708,0,9416
T0084,C081,2024-02-05,S001,West,I005,Table,Electronics,3,25191,1000,74573
T0793,C110,01-03-2024,S003,West,I010,Table,Electronics,4,46695,500,186280
T0327,C081,2024/01/02,S001,North,I037,Table,,2,6845,1000,12690
T0815,C065,01-03-2024,S004,North,I033,TV,Electronics,-1,35930,0,-35930
T0449,C044,2024/01/02,S004,North,I080,Table,Furniture,2,38149,1000,75298
T0453,C113,2024/01/02,S004,North,I066,Table,electronics,0,37630,,0
T0923,C174,2024/01/02,S003,West,I045,Chair,Furniture,-1,30322,,-30322
T0628,C062,2024-01-01,S003,North,I097,TV,Furniture,3,9740,0,29220
T0220,C075,2024-01-01,S001,West,I085,Phone,Furniture,4,33834,1000,134336
T0153,C113,01-03-2024,S002,North,I028,Phone,electronics,3,22178,1000,65534
T0664,C110,2024/01/02,S002,East,I059,Chair,Furniture,3,32975,500,98425
T0011,C182,2024-01-01,S004,East,I053,Laptop,,-2,23665,,-47330
T0132,C146,01-03-2024,S002,North,I092,Phone,,3,44154,,132462
T0993,C034,01-03-2024,S004,North,I068,TV,electronics,1,41682,500,41182
T0303,C052,01-03-2024,S001,South,I073,Laptop,,0,609,,0
T0292,C025,01-03-2024,S002,East,I073,Table,Electronics,-2,6915,1000,-14830
T0974,C013,01-03-2024,S002,West,I008,TV,,-1,42124,1000,-43124
T0299,C117,2024-02-05,S004,East,I084,Laptop,Furniture,1,48883,,48883
T0739,C044,2024/01/02,S001,West,I076,Phone,,-2,42498,500,-85496
T0782,C171,01-03-2024,S002,North,I009,Table,Electronics,0,36739,0,0
T0042,C192,2024-02-05,S002,East,I074,Table,Electronics,-1,32508,0,-32508
T0943,C050,2024/01/02,S002,East,I067,TV,Electronics,0,48821,0,0
T0342,C170,2024-01-01,S001,South,I057,Table,Furniture,0,22992,0,0
T0325,C118,01-03-2024,S001,South,I094,Laptop,Electronics,-1,13376,1000,-14376
T0813,C150,2024-02-05,S002,East,I051,Chair,Furniture,3,40032,0,120096
T0497,C183,2024-01-01,S004,East,I033,Phone,Electronics,2,3600,1000,6200
T0363,C018,2024-02-05,S004,East,I034,TV,Furniture,0,12646,1000,-1000
T0890,C081,2024/01/02,S002,West,I032,Chair,Furniture,3,40626,0,121878
T0426,C075,2024/01/02,S001,North,I071,Chair,Furniture,4,15142,0,60568
T0020,C182,2024-01-01,S002,South,I031,TV,,-1,38938,0,-38938
T0406,C091,2024-02-05,S001,North,I054,Laptop,Electronics,0,38253,,0
T0618,C187,01-03-2024,S002,South,I096,Phone,Furniture,2,329,,658
T0335,C186,01-03-2024,S001,South,I007,TV,Electronics,4,24825,500,98800
T0814,C032,2024-01-01,S003,South,I045,Chair,,-1,33777,1000,-34777
T0116,C146,2024-01-01,S004,East,I013,Chair,electronics,-2,11820,0,-23640
T0123,C027,2024-01-01,S003,South,I097,TV,Electronics,-2,31979,,-63958
T0398,C122,2024-02-05,S004,North,I007,Chair,Electronics,3,17118,500,50854
T0792,C179,01-03-2024,S001,South,I070,TV,,-2,31218,1000,-63436
T0803,C125,01-03-2024,S003,North,I076,TV,Furniture,1,4817,1000,3817
T0714,C176,01-03-2024,S004,South,I053,Phone,Electronics,0,18674,1000,-1000
T0050,C036,2024-01-01,S002,South,I020,TV,electronics,0,13335,,0
T0782,C153,01-03-2024,S001,East,I095,Chair,,-1,5289,0,-5289
T0323,C098,2024/01/02,S001,North,I074,Table,Furniture,1,21423,0,21423
T0788,C097,2024-01-01,S002,South,I013,Phone,Electronics,0,23565,1000,-1000
T0140,C126,01-03-2024,S002,South,I074,Chair,Electronics,-1,36342,1000,-37342
T0469,C167,2024-02-05,S004,North,I001,Chair,,2,12072,500,23644
T0786,C079,2024-01-01,S001,South,I097,Phone,Furniture,0,40062,500,-500
T0801,C037,2024/01/02,S004,West,I060,Phone,Furniture,3,1965,1000,4895
T0333,C076,2024/01/02,S002,East,I016,Chair,,0,33166,500,-500
T0892,C125,2024-02-05,S001,North,I077,Table,Electronics,2,36593,,73186
T0963,C086,2024-02-05,S002,East,I088,Laptop,Electronics,2,28067,1000,55134
T0372,C053,2024-01-01,S004,West,I047,Chair,Furniture,0,4640,500,-500
T0563,C149,2024-01-01,S004,West,I090,Phone,Furniture,2,27873,1000,54746
T0493,C015,2024/01/02,S004,West,I007,TV,electronics,-1,43165,0,-43165
T0538,C027,2024-02-05,S001,North,I055,TV,electronics,0,12564,,0
T0668,C162,2024-01-01,S002,West,I016,Phone,electronics,0,37682,1000,-1000
T0750,C187,2024/01/02,S002,North,I068,Phone,Furniture,-2,13696,0,-27392
T0155,C172,2024-02-05,S004,North,I011,Laptop,Furniture,3,31485,1000,93455
T0290,C045,2024/01/02,S004,South,I037,Phone,Furniture,0,15486,0,0
T0647,C071,01-03-2024,S004,North,I017,TV,Electronics,4,20006,500,79524
T0143,C182,2024-02-05,S004,West,I025,Table,,-2,20902,0,-41804
T0105,C084,2024-01-01,S003,North,I094,Phone,Furniture,2,6918,,13836
T0419,C025,2024-01-01,S003,North,I036,Laptop,Electronics,3,41030,,123090
T0669,C084,01-03-2024,S003,East,I069,Table,Furniture,3,38357,500,114571
T0657,C152,2024-02-05,S004,West,I040,Laptop,,2,38953,1000,76906
T0001,C064,2024/01/02,S004,North,I078,Table,Furniture,-1,9137,,-9137
T0944,C133,2024-01-01,S002,South,I041,Phone,Electronics,-2,4285,500,-9070
T0588,C150,01-03-2024,S001,North,I089,TV,Furniture,0,37094,,0
T0643,C114,01-03-2024,S002,North,I075,Table,Furniture,-2,24580,500,-49660
T0089,C063,2024-02-05,S003,East,I040,Chair,Furniture,2,7792,,15584
T0344,C086,2024-02-05,S002,West,I046,Laptop,electronics,2,20099,500,39698
T0349,C170,2024-01-01,S004,West,I013,Table,Furniture,4,6905,,27620
T0458,C106,01-03-2024,S003,South,I000,Laptop,Electronics,-1,3257,1000,-4257
T0262,C150,2024/01/02,S003,South,I016,TV,Electronics,3,34973,0,104919
T0350,C095,01-03-2024,S001,South,I096,Laptop,Electronics,3,38044,,114132
T0107,C157,2024/01/02,S001,North,I054,Laptop,Furniture,2,33861,500,67222
T0585,C076,2024/01/02,S003,North,I092,Chair,,-2,13805,1000,-28610
T0038,C145,2024-01-01,S003,South,I052,Laptop,Electronics,3,19580,,58740
T0908,C086,01-03-2024,S002,West,I030,Table,electronics,4,33057,500,131728
T0158,C148,2024/01/02,S003,West,I061,Laptop,,4,31778,0,127112
T0582,C056,2024-02-05,S004,South,I007,Phone,Electronics,0,26799,500,-500
T0958,C102,2024/01/02,S002,East,I029,Laptop,Furniture,0,27094,,0
T0311,C150,2024-02-05,S004,West,I076,Phone,electronics,-2,29670,500,-59840
T0240,C090,2024-02-05,S004,West,I079,Laptop,Electronics,-1,19382,500,-19882
T0937,C044,01-03-2024,S004,South,I065,Laptop,electronics,0,12893,0,0
T0444,C171,2024-02-05,S003,West,I044,Table,,-2,26642,,-53284
T0297,C087,2024/01/02,S001,North,I017,Phone,Electronics,-2,45338,,-90676
T0951,C114,2024-02-05,S001,North,I098,Phone,Furniture,2,20733,0,41466
T0035,C046,01-03-2024,S004,West,I044,Chair,electronics,3,39914,1000,118742
T0083,C167,2024-01-01,S003,North,I018,Laptop,Electronics,2,15737,500,30974
T0451,C178,2024/01/02,S002,East,I076,Laptop,,3,19895,500,59185
T0885,C169,2024/01/02,S004,West,I067,Table,,-1,28622,500,-29122
T0774,C134,01-03-2024,S002,South,I082,Chair,Electronics,-1,9338,,-9338
T0821,C049,01-03-2024,S002,North,I049,Chair,,-1,27249,,-27249
T0384,C175,01-03-2024,S003,East,I024,Table,electronics,-2,49857,500,-100214
T0171,C083,01-03-2024,S003,East,I037,Phone,electronics,-2,43986,,-87972
T0375,C090,2024/01/02,S001,North,I094,TV,electronics,2,48279,0,96558
T0684,C133,2024-01-01,S001,East,I035,Table,electronics,0,26634,0,0
T0361,C090,2024-02-05,S003,West,I067,Phone,,4,9356,,37424
T0558,C136,2024-02-05,S004,East,I055,Chair,Electronics,3,617,500,1351
T0890,C108,2024-01-01,S001,North,I038,Table,,3,12525,500,37075
T0140,C056,2024-01-01,S002,East,I062,TV,,-1,21702,500,-22202
T0886,C030,2024-01-01,S004,North,I006,Laptop,Electronics,3,14776,500,43828
T0917,C020,01-03-2024,S002,North,I057,Table,Electronics,1,21919,,21919
T0117,C089,2024/01/02,S003,East,I079,TV,Furniture,-1,10881,1000,-11881
T0276,C039,2024/01/02,S002,North,I058,TV,electronics,4,18756,1000,74024
T0725,C111,2024/01/02,S004,North,I047,Table,Electronics,3,49065,500,146695
T0219,C044,01-03-2024,S003,South,I004,Phone,,2,35176,500,69852
T0904,C076,2024/01/02,S004,West,I086,Table,electronics,3,25778,500,76834
T0025,C176,01-03-2024,S002,North,I035,Chair,electronics,-2,4892,1000,-10784
T0520,C086,2024/01/02,S004,West,I095,TV,,2,12055,0,24110
T0782,C147,2024-01-01,S003,South,I087,TV,Electronics,2,45628,1000,90256
T0009,C100,2024-02-05,S002,South,I024,Laptop,electronics,2,8368,,16736
T0983,C116,2024-02-05,S002,South,I044,TV,electronics,1,18793,1000,17793
T0377,C091,01-03-2024,S001,South,I091,Laptop,electronics,1,40776,,40776
T0632,C144,2024/01/02,S001,West,I018,TV,electronics,3,25701,500,76603
T0636,C027,2024-02-05,S004,East,I006,TV,electronics,-1,26740,,-26740
T0681,C168,2024-01-01,S001,East,I057,Table,,3,4539,500,13117
T0583,C193,2024-01-01,S001,West,I080,Table,Electronics,3,48239,0,144717
T0151,C024,2024-01-01,S001,North,I065,Chair,Electronics,3,13327,500,39481
T0719,C057,01-03-2024,S001,West,I079,Phone,electronics,4,43801,500,174704
T0048,C040,01-03-2024,S003,North,I038,Chair,electronics,-2,29617,0,-59234
T0153,C133,2024/01/02,S003,North,I017,TV,electronics,2,29802,500,59104
T0858,C074,2024-01-01,S001,East,I000,Chair,,0,6489,500,-500
T0292,C037,2024/01/02,S004,South,I062,Table,,4,28675,500,114200
T0579,C133,2024/01/02,S003,East,I002,TV,Furniture,-1,44288,1000,-45288
T0049,C172,2024-01-01,S001,East,I020,TV,electronics,-1,45329,,-45329
T0663,C074,2024/01/02,S003,West,I029,Chair,Furniture,2,20042,500,39584
T0530,C141,2024-02-05,S002,West,I010,Laptop,Furniture,-1,24492,1000,-25492
T0611,C065,01-03-2024,S003,North,I021,Phone,Furniture,2,17329,500,34158
T0059,C167,2024/01/02,S003,West,I056,Chair,Electronics,-1,25368,,-25368
T0166,C002,2024-01-01,S004,North,I088,Chair,Furniture,3,12340,500,36520
T0201,C116,01-03-2024,S003,North,I002,Phone,electronics,-2,31100,,-62200
T0856,C098,01-03-2024,S004,South,I029,TV,,4,1432,1000,4728
T0145,C151,2024/01/02,S002,South,I087,TV,electronics,4,11329,1000,44316
T0914,C018,2024-02-05,S001,East,I044,Laptop,,-1,45392,500,-45892
T0675,C145,2024/01/02,S004,South,I035,Chair,Electronics,4,6400,0,25600
T0969,C191,2024-02-05,S003,North,I086,Phone,Electronics,-1,17758,,-17758
T0992,C115,01-03-2024,S003,West,I071,Chair,electronics,0,40034,500,-500
